date,product_id,forecast_horizon,product_units
2026-01-25,WL-PROD-164,30day,229
2026-01-25,WL-PROD-165,30day,202
2026-01-25,WL-PROD-166,30day,202
2026-01-25,WL-PROD-170,30day,354
2026-01-25,WL-PROD-171,30day,354
2026-01-25,WL-PROD-172,30day,155
2026-01-25,WL-PROD-173,30day,155
2026-01-25,WL-PROD-174,30day,155
2026-01-25,WL-PROD-175,30day,199
2026-01-25,WL-PROD-176,30day,199
2026-01-25,WL-PROD-180,30day,466
2026-01-25,WL-PROD-181,30day,466
2026-01-25,WL-PROD-182,30day,219
2026-01-25,WL-PROD-183,30day,219
2026-01-25,WL-PROD-184,30day,247
2026-01-25,WL-PROD-185,30day,247
2026-01-25,WL-PROD-190,30day,445
2026-01-25,WL-PROD-191,30day,445
2026-01-25,WL-PROD-192,30day,227
2026-01-25,WL-PROD-193,30day,227
2026-01-25,WL-PROD-194,30day,218
2026-01-25,WL-PROD-195,30day,218
2026-01-25,WL-PROD-200,30day,448
2026-01-25,WL-PROD-201,30day,448
2026-01-25,WL-PROD-202,30day,258
2026-01-25,WL-PROD-203,30day,258
2026-01-25,WL-PROD-204,30day,190
2026-01-25,WL-PROD-205,30day,190
2026-01-25,WL-PROD-210,30day,431
2026-01-25,WL-PROD-211,30day,431
2026-01-25,WL-PROD-212,30day,208
2026-01-25,WL-PROD-213,30day,208
2026-01-25,WL-PROD-214,30day,223
2026-01-25,WL-PROD-215,30day,223
2026-01-25,WL-PROD-220,30day,519
2026-01-25,WL-PROD-221,30day,519
2026-01-25,WL-PROD-222,30day,243
2026-01-25,WL-PROD-223,30day,243
2026-01-25,WL-PROD-224,30day,276
2026-01-25,WL-PROD-225,30day,276
2026-01-25,WL-PROD-230,30day,444
2026-01-25,WL-PROD-231,30day,444
2026-01-25,WL-PROD-232,30day,200
2026-01-25,WL-PROD-233,30day,200
2026-01-25,WL-PROD-234,30day,244
2026-01-25,WL-PROD-235,30day,244
2026-01-25,WL-PROD-240,30day,446
2026-01-25,WL-PROD-241,30day,446
2026-01-25,WL-PROD-242,30day,259
2026-01-25,WL-PROD-243,30day,259
2026-01-25,WL-PROD-244,30day,187
2026-01-25,WL-PROD-245,30day,187
2026-01-25,WL-PROD-250,30day,454
2026-01-25,WL-PROD-251,30day,454
2026-01-25,WL-PROD-252,30day,255
2026-01-25,WL-PROD-253,30day,255
2026-01-25,WL-PROD-254,30day,199
2026-01-25,WL-PROD-255,30day,199
2026-01-25,WL-PROD-260,30day,492
2026-01-25,WL-PROD-261,30day,492
2026-01-25,WL-PROD-262,30day,186
2026-01-25,WL-PROD-263,30day,186
2026-01-25,WL-PROD-264,30day,306
2026-01-25,WL-PROD-265,30day,306
2026-01-25,WL-PROD-270,30day,605
2026-01-25,WL-PROD-271,30day,605
2026-01-25,WL-PROD-272,30day,319
2026-01-25,WL-PROD-273,30day,319
2026-01-25,WL-PROD-274,30day,286
2026-01-25,WL-PROD-275,30day,286
2026-01-25,WL-PROD-280,30day,407
2026-01-25,WL-PROD-281,30day,407
2026-01-25,WL-PROD-282,30day,221
2026-01-25,WL-PROD-283,30day,221
2026-01-25,WL-PROD-284,30day,186
2026-01-25,WL-PROD-285,30day,186
2026-01-25,WL-PROD-290,30day,503
2026-01-25,WL-PROD-291,30day,503
2026-01-25,WL-PROD-292,30day,273
2026-01-25,WL-PROD-293,30day,273
2026-01-25,WL-PROD-294,30day,230
2026-01-25,WL-PROD-295,30day,230
2026-01-26,WL-PROD-101,30day,344
2026-01-26,WL-PROD-102,30day,344
2026-01-26,WL-PROD-103,30day,162
2026-01-26,WL-PROD-104,30day,162
2026-01-26,WL-PROD-105,30day,162
2026-01-26,WL-PROD-106,30day,182
2026-01-26,WL-PROD-107,30day,182
2026-01-26,WL-PROD-108,30day,182
2026-01-26,WL-PROD-109,30day,182
2026-01-26,WL-PROD-110,30day,433
2026-01-26,WL-PROD-111,30day,433
2026-01-26,WL-PROD-112,30day,244
2026-01-26,WL-PROD-113,30day,244
2026-01-26,WL-PROD-114,30day,189
2026-01-26,WL-PROD-115,30day,189
2026-01-26,WL-PROD-116,30day,189
2026-01-26,WL-PROD-120,30day,253
2026-01-26,WL-PROD-121,30day,253
2026-01-26,WL-PROD-122,30day,253
2026-01-26,WL-PROD-123,30day,116
2026-01-26,WL-PROD-124,30day,116
2026-01-26,WL-PROD-125,30day,116
2026-01-26,WL-PROD-126,30day,137
2026-01-26,WL-PROD-127,30day,137
2026-01-26,WL-PROD-130,30day,376
2026-01-26,WL-PROD-131,30day,376
2026-01-26,WL-PROD-132,30day,166
2026-01-26,WL-PROD-133,30day,166
2026-01-26,WL-PROD-134,30day,210
2026-01-26,WL-PROD-135,30day,210
2026-01-26,WL-PROD-136,30day,210
2026-01-26,WL-PROD-140,30day,427
2026-01-26,WL-PROD-141,30day,427
2026-01-26,WL-PROD-142,30day,235
2026-01-26,WL-PROD-143,30day,235
2026-01-26,WL-PROD-144,30day,192
2026-01-26,WL-PROD-145,30day,192
2026-01-26,WL-PROD-146,30day,192
2026-01-26,WL-PROD-150,30day,398
2026-01-26,WL-PROD-151,30day,398
2026-01-26,WL-PROD-152,30day,124
2026-01-26,WL-PROD-153,30day,124
2026-01-26,WL-PROD-154,30day,124
2026-01-26,WL-PROD-155,30day,274
2026-01-26,WL-PROD-156,30day,274
2026-01-26,WL-PROD-160,30day,382
2026-01-26,WL-PROD-161,30day,382
2026-01-26,WL-PROD-162,30day,201
2026-01-26,WL-PROD-163,30day,201
2026-01-26,WL-PROD-164,30day,201
2026-01-26,WL-PROD-165,30day,181
2026-01-26,WL-PROD-166,30day,181
2026-01-26,WL-PROD-170,30day,314
2026-01-26,WL-PROD-171,30day,314
2026-01-26,WL-PROD-172,30day,138
2026-01-26,WL-PROD-173,30day,138
2026-01-26,WL-PROD-174,30day,138
2026-01-26,WL-PROD-175,30day,176
2026-01-26,WL-PROD-176,30day,176
2026-01-26,WL-PROD-180,30day,414
2026-01-26,WL-PROD-181,30day,414
2026-01-26,WL-PROD-182,30day,193
2026-01-26,WL-PROD-183,30day,193
2026-01-26,WL-PROD-184,30day,221
2026-01-26,WL-PROD-185,30day,221
2026-01-26,WL-PROD-190,30day,390
2026-01-26,WL-PROD-191,30day,390
2026-01-26,WL-PROD-192,30day,198
2026-01-26,WL-PROD-193,30day,198
2026-01-26,WL-PROD-194,30day,192
2026-01-26,WL-PROD-195,30day,192
2026-01-26,WL-PROD-200,30day,404
2026-01-26,WL-PROD-201,30day,404
2026-01-26,WL-PROD-202,30day,234
2026-01-26,WL-PROD-203,30day,234
2026-01-26,WL-PROD-204,30day,170
2026-01-26,WL-PROD-205,30day,170
2026-01-26,WL-PROD-210,30day,387
2026-01-26,WL-PROD-211,30day,387
2026-01-26,WL-PROD-212,30day,188
2026-01-26,WL-PROD-213,30day,188
2026-01-26,WL-PROD-214,30day,199
2026-01-26,WL-PROD-215,30day,199
2026-01-26,WL-PROD-220,30day,461
2026-01-26,WL-PROD-221,30day,461
2026-01-26,WL-PROD-222,30day,217
2026-01-26,WL-PROD-223,30day,217
2026-01-26,WL-PROD-224,30day,244
2026-01-26,WL-PROD-225,30day,244
2026-01-26,WL-PROD-230,30day,394
2026-01-26,WL-PROD-231,30day,394
2026-01-26,WL-PROD-232,30day,176
2026-01-26,WL-PROD-233,30day,176
2026-01-26,WL-PROD-234,30day,218
2026-01-26,WL-PROD-235,30day,218
2026-01-26,WL-PROD-240,30day,397
2026-01-26,WL-PROD-241,30day,397
2026-01-26,WL-PROD-242,30day,231
2026-01-26,WL-PROD-243,30day,231
2026-01-26,WL-PROD-244,30day,166
2026-01-26,WL-PROD-245,30day,166
2026-01-26,WL-PROD-250,30day,405
2026-01-26,WL-PROD-251,30day,405
2026-01-26,WL-PROD-252,30day,228
2026-01-26,WL-PROD-253,30day,228
2026-01-26,WL-PROD-254,30day,177
2026-01-26,WL-PROD-255,30day,177
2026-01-26,WL-PROD-260,30day,437
2026-01-26,WL-PROD-261,30day,437
2026-01-26,WL-PROD-262,30day,166
2026-01-26,WL-PROD-263,30day,166
2026-01-26,WL-PROD-264,30day,271
2026-01-26,WL-PROD-265,30day,271
2026-01-26,WL-PROD-270,30day,535
2026-01-26,WL-PROD-271,30day,535
2026-01-26,WL-PROD-272,30day,280
2026-01-26,WL-PROD-273,30day,280
2026-01-26,WL-PROD-274,30day,255
2026-01-26,WL-PROD-275,30day,255
2026-01-26,WL-PROD-280,30day,363
2026-01-26,WL-PROD-281,30day,363
2026-01-26,WL-PROD-282,30day,196
2026-01-26,WL-PROD-283,30day,196
2026-01-26,WL-PROD-284,30day,167
2026-01-26,WL-PROD-285,30day,167
2026-01-26,WL-PROD-290,30day,442
2026-01-26,WL-PROD-291,30day,442
2026-01-26,WL-PROD-292,30day,240
2026-01-26,WL-PROD-293,30day,240
2026-01-26,WL-PROD-294,30day,202
2026-01-26,WL-PROD-295,30day,202
2026-01-27,WL-PROD-101,30day,345
2026-01-27,WL-PROD-102,30day,345
2026-01-27,WL-PROD-103,30day,161
2026-01-27,WL-PROD-104,30day,161
2026-01-27,WL-PROD-105,30day,161
2026-01-27,WL-PROD-106,30day,184
2026-01-27,WL-PROD-107,30day,184
2026-01-27,WL-PROD-108,30day,184
2026-01-27,WL-PROD-109,30day,184
2026-01-27,WL-PROD-110,30day,435
2026-01-27,WL-PROD-111,30day,435
2026-01-27,WL-PROD-112,30day,247
2026-01-27,WL-PROD-113,30day,247
2026-01-27,WL-PROD-114,30day,188
2026-01-27,WL-PROD-115,30day,188
2026-01-27,WL-PROD-116,30day,188
2026-01-27,WL-PROD-120,30day,253
2026-01-27,WL-PROD-121,30day,253
2026-01-27,WL-PROD-122,30day,253
2026-01-27,WL-PROD-123,30day,116
2026-01-27,WL-PROD-124,30day,116
2026-01-27,WL-PROD-125,30day,116
2026-01-27,WL-PROD-126,30day,137
2026-01-27,WL-PROD-127,30day,137
2026-01-27,WL-PROD-130,30day,376
2026-01-27,WL-PROD-131,30day,376
2026-01-27,WL-PROD-132,30day,165
2026-01-27,WL-PROD-133,30day,165
2026-01-27,WL-PROD-134,30day,211
2026-01-27,WL-PROD-135,30day,211
2026-01-27,WL-PROD-136,30day,211
2026-01-27,WL-PROD-140,30day,426
2026-01-27,WL-PROD-141,30day,426
2026-01-27,WL-PROD-142,30day,235
2026-01-27,WL-PROD-143,30day,235
2026-01-27,WL-PROD-144,30day,191
2026-01-27,WL-PROD-145,30day,191
2026-01-27,WL-PROD-146,30day,191
2026-01-27,WL-PROD-150,30day,398
2026-01-27,WL-PROD-151,30day,398
2026-01-27,WL-PROD-152,30day,124
2026-01-27,WL-PROD-153,30day,124
2026-01-27,WL-PROD-154,30day,124
2026-01-27,WL-PROD-155,30day,274
2026-01-27,WL-PROD-156,30day,274
2026-01-27,WL-PROD-160,30day,382
2026-01-27,WL-PROD-161,30day,382
2026-01-27,WL-PROD-162,30day,201
2026-01-27,WL-PROD-163,30day,201
2026-01-27,WL-PROD-164,30day,201
2026-01-27,WL-PROD-165,30day,181
2026-01-27,WL-PROD-166,30day,181
2026-01-27,WL-PROD-170,30day,314
2026-01-27,WL-PROD-171,30day,314
2026-01-27,WL-PROD-172,30day,138
2026-01-27,WL-PROD-173,30day,138
2026-01-27,WL-PROD-174,30day,138
2026-01-27,WL-PROD-175,30day,176
2026-01-27,WL-PROD-176,30day,176
2026-01-27,WL-PROD-180,30day,414
2026-01-27,WL-PROD-181,30day,414
2026-01-27,WL-PROD-182,30day,193
2026-01-27,WL-PROD-183,30day,193
2026-01-27,WL-PROD-184,30day,221
2026-01-27,WL-PROD-185,30day,221
2026-01-27,WL-PROD-190,30day,390
2026-01-27,WL-PROD-191,30day,390
2026-01-27,WL-PROD-192,30day,198
2026-01-27,WL-PROD-193,30day,198
2026-01-27,WL-PROD-194,30day,192
2026-01-27,WL-PROD-195,30day,192
2026-01-27,WL-PROD-200,30day,404
2026-01-27,WL-PROD-201,30day,404
2026-01-27,WL-PROD-202,30day,234
2026-01-27,WL-PROD-203,30day,234
2026-01-27,WL-PROD-204,30day,170
2026-01-27,WL-PROD-205,30day,170
2026-01-27,WL-PROD-210,30day,385
2026-01-27,WL-PROD-211,30day,385
2026-01-27,WL-PROD-212,30day,187
2026-01-27,WL-PROD-213,30day,187
2026-01-27,WL-PROD-214,30day,198
2026-01-27,WL-PROD-215,30day,198
2026-01-27,WL-PROD-220,30day,461
2026-01-27,WL-PROD-221,30day,461
2026-01-27,WL-PROD-222,30day,217
2026-01-27,WL-PROD-223,30day,217
2026-01-27,WL-PROD-224,30day,244
2026-01-27,WL-PROD-225,30day,244
2026-01-27,WL-PROD-230,30day,395
2026-01-27,WL-PROD-231,30day,395
2026-01-27,WL-PROD-232,30day,176
2026-01-27,WL-PROD-233,30day,176
2026-01-27,WL-PROD-234,30day,219
2026-01-27,WL-PROD-235,30day,219
2026-01-27,WL-PROD-240,30day,398
2026-01-27,WL-PROD-241,30day,398
2026-01-27,WL-PROD-242,30day,232
2026-01-27,WL-PROD-243,30day,232
2026-01-27,WL-PROD-244,30day,166
2026-01-27,WL-PROD-245,30day,166
2026-01-27,WL-PROD-250,30day,403
2026-01-27,WL-PROD-251,30day,403
2026-01-27,WL-PROD-252,30day,226
2026-01-27,WL-PROD-253,30day,226
2026-01-27,WL-PROD-254,30day,177
2026-01-27,WL-PROD-255,30day,177
2026-01-27,WL-PROD-260,30day,437
2026-01-27,WL-PROD-261,30day,437
2026-01-27,WL-PROD-262,30day,166
2026-01-27,WL-PROD-263,30day,166
2026-01-27,WL-PROD-264,30day,271
2026-01-27,WL-PROD-265,30day,271
2026-01-27,WL-PROD-270,30day,536
2026-01-27,WL-PROD-271,30day,536
2026-01-27,WL-PROD-272,30day,281
2026-01-27,WL-PROD-273,30day,281
2026-01-27,WL-PROD-274,30day,255
2026-01-27,WL-PROD-275,30day,255
2026-01-27,WL-PROD-280,30day,361
2026-01-27,WL-PROD-281,30day,361
2026-01-27,WL-PROD-282,30day,194
2026-01-27,WL-PROD-283,30day,194
2026-01-27,WL-PROD-284,30day,167
2026-01-27,WL-PROD-285,30day,167
2026-01-27,WL-PROD-290,30day,442
2026-01-27,WL-PROD-291,30day,442
2026-01-27,WL-PROD-292,30day,240
2026-01-27,WL-PROD-293,30day,240
2026-01-27,WL-PROD-294,30day,202
2026-01-27,WL-PROD-295,30day,202
2026-01-28,WL-PROD-101,30day,344
2026-01-28,WL-PROD-102,30day,344
2026-01-28,WL-PROD-103,30day,161
2026-01-28,WL-PROD-104,30day,161
2026-01-28,WL-PROD-105,30day,161
2026-01-28,WL-PROD-106,30day,183
2026-01-28,WL-PROD-107,30day,183
2026-01-28,WL-PROD-108,30day,183
2026-01-28,WL-PROD-109,30day,183
2026-01-28,WL-PROD-110,30day,434
2026-01-28,WL-PROD-111,30day,434
2026-01-28,WL-PROD-112,30day,246
2026-01-28,WL-PROD-113,30day,246
2026-01-28,WL-PROD-114,30day,188
2026-01-28,WL-PROD-115,30day,188
2026-01-28,WL-PROD-116,30day,188
2026-01-28,WL-PROD-120,30day,253
2026-01-28,WL-PROD-121,30day,253
2026-01-28,WL-PROD-122,30day,253
2026-01-28,WL-PROD-123,30day,116
2026-01-28,WL-PROD-124,30day,116
2026-01-28,WL-PROD-125,30day,116
2026-01-28,WL-PROD-126,30day,137
2026-01-28,WL-PROD-127,30day,137
2026-01-28,WL-PROD-130,30day,376
2026-01-28,WL-PROD-131,30day,376
2026-01-28,WL-PROD-132,30day,165
2026-01-28,WL-PROD-133,30day,165
2026-01-28,WL-PROD-134,30day,211
2026-01-28,WL-PROD-135,30day,211
2026-01-28,WL-PROD-136,30day,211
2026-01-28,WL-PROD-140,30day,426
2026-01-28,WL-PROD-141,30day,426
2026-01-28,WL-PROD-142,30day,235
2026-01-28,WL-PROD-143,30day,235
2026-01-28,WL-PROD-144,30day,191
2026-01-28,WL-PROD-145,30day,191
2026-01-28,WL-PROD-146,30day,191
2026-01-28,WL-PROD-150,30day,398
2026-01-28,WL-PROD-151,30day,398
2026-01-28,WL-PROD-152,30day,124
2026-01-28,WL-PROD-153,30day,124
2026-01-28,WL-PROD-154,30day,124
2026-01-28,WL-PROD-155,30day,274
2026-01-28,WL-PROD-156,30day,274
2026-01-28,WL-PROD-160,30day,381
2026-01-28,WL-PROD-161,30day,381
2026-01-28,WL-PROD-162,30day,201
2026-01-28,WL-PROD-163,30day,201
2026-01-28,WL-PROD-164,30day,201
2026-01-28,WL-PROD-165,30day,180
2026-01-28,WL-PROD-166,30day,180
2026-01-28,WL-PROD-170,30day,313
2026-01-28,WL-PROD-171,30day,313
2026-01-28,WL-PROD-172,30day,137
2026-01-28,WL-PROD-173,30day,137
2026-01-28,WL-PROD-174,30day,137
2026-01-28,WL-PROD-175,30day,176
2026-01-28,WL-PROD-176,30day,176
2026-01-28,WL-PROD-180,30day,415
2026-01-28,WL-PROD-181,30day,415
2026-01-28,WL-PROD-182,30day,194
2026-01-28,WL-PROD-183,30day,194
2026-01-28,WL-PROD-184,30day,221
2026-01-28,WL-PROD-185,30day,221
2026-01-28,WL-PROD-190,30day,390
2026-01-28,WL-PROD-191,30day,390
2026-01-28,WL-PROD-192,30day,198
2026-01-28,WL-PROD-193,30day,198
2026-01-28,WL-PROD-194,30day,192
2026-01-28,WL-PROD-195,30day,192
2026-01-28,WL-PROD-200,30day,404
2026-01-28,WL-PROD-201,30day,404
2026-01-28,WL-PROD-202,30day,234
2026-01-28,WL-PROD-203,30day,234
2026-01-28,WL-PROD-204,30day,170
2026-01-28,WL-PROD-205,30day,170
2026-01-28,WL-PROD-210,30day,386
2026-01-28,WL-PROD-211,30day,386
2026-01-28,WL-PROD-212,30day,187
2026-01-28,WL-PROD-213,30day,187
2026-01-28,WL-PROD-214,30day,199
2026-01-28,WL-PROD-215,30day,199
2026-01-28,WL-PROD-220,30day,462
2026-01-28,WL-PROD-221,30day,462
2026-01-28,WL-PROD-222,30day,217
2026-01-28,WL-PROD-223,30day,217
2026-01-28,WL-PROD-224,30day,245
2026-01-28,WL-PROD-225,30day,245
2026-01-28,WL-PROD-230,30day,394
2026-01-28,WL-PROD-231,30day,394
2026-01-28,WL-PROD-232,30day,176
2026-01-28,WL-PROD-233,30day,176
2026-01-28,WL-PROD-234,30day,218
2026-01-28,WL-PROD-235,30day,218
2026-01-28,WL-PROD-240,30day,397
2026-01-28,WL-PROD-241,30day,397
2026-01-28,WL-PROD-242,30day,231
2026-01-28,WL-PROD-243,30day,231
2026-01-28,WL-PROD-244,30day,166
2026-01-28,WL-PROD-245,30day,166
2026-01-28,WL-PROD-250,30day,404
2026-01-28,WL-PROD-251,30day,404
2026-01-28,WL-PROD-252,30day,228
2026-01-28,WL-PROD-253,30day,228
2026-01-28,WL-PROD-254,30day,176
2026-01-28,WL-PROD-255,30day,176
2026-01-28,WL-PROD-260,30day,436
2026-01-28,WL-PROD-261,30day,436
2026-01-28,WL-PROD-262,30day,166
2026-01-28,WL-PROD-263,30day,166
2026-01-28,WL-PROD-264,30day,270
2026-01-28,WL-PROD-265,30day,270
2026-01-28,WL-PROD-270,30day,535
2026-01-28,WL-PROD-271,30day,535
2026-01-28,WL-PROD-272,30day,280
2026-01-28,WL-PROD-273,30day,280
2026-01-28,WL-PROD-274,30day,255
2026-01-28,WL-PROD-275,30day,255
2026-01-28,WL-PROD-280,30day,359
2026-01-28,WL-PROD-281,30day,359
2026-01-28,WL-PROD-282,30day,193
2026-01-28,WL-PROD-283,30day,193
2026-01-28,WL-PROD-284,30day,166
2026-01-28,WL-PROD-285,30day,166
2026-01-28,WL-PROD-290,30day,442
2026-01-28,WL-PROD-291,30day,442
2026-01-28,WL-PROD-292,30day,240
2026-01-28,WL-PROD-293,30day,240
2026-01-28,WL-PROD-294,30day,202
2026-01-28,WL-PROD-295,30day,202
2026-01-29,WL-PROD-101,30day,347
2026-01-29,WL-PROD-102,30day,347
2026-01-29,WL-PROD-103,30day,161
2026-01-29,WL-PROD-104,30day,161
2026-01-29,WL-PROD-105,30day,161
2026-01-29,WL-PROD-106,30day,186
2026-01-29,WL-PROD-107,30day,186
2026-01-29,WL-PROD-108,30day,186
2026-01-29,WL-PROD-109,30day,186
2026-01-29,WL-PROD-110,30day,432
2026-01-29,WL-PROD-111,30day,432
2026-01-29,WL-PROD-112,30day,244
2026-01-29,WL-PROD-113,30day,244
2026-01-29,WL-PROD-114,30day,188
2026-01-29,WL-PROD-115,30day,188
2026-01-29,WL-PROD-116,30day,188
2026-01-29,WL-PROD-120,30day,253
2026-01-29,WL-PROD-121,30day,253
2026-01-29,WL-PROD-122,30day,253
2026-01-29,WL-PROD-123,30day,116
2026-01-29,WL-PROD-124,30day,116
2026-01-29,WL-PROD-125,30day,116
2026-01-29,WL-PROD-126,30day,137
2026-01-29,WL-PROD-127,30day,137
2026-01-29,WL-PROD-130,30day,377
2026-01-29,WL-PROD-131,30day,377
2026-01-29,WL-PROD-132,30day,164
2026-01-29,WL-PROD-133,30day,164
2026-01-29,WL-PROD-134,30day,213
2026-01-29,WL-PROD-135,30day,213
2026-01-29,WL-PROD-136,30day,213
2026-01-29,WL-PROD-140,30day,426
2026-01-29,WL-PROD-141,30day,426
2026-01-29,WL-PROD-142,30day,235
2026-01-29,WL-PROD-143,30day,235
2026-01-29,WL-PROD-144,30day,191
2026-01-29,WL-PROD-145,30day,191
2026-01-29,WL-PROD-146,30day,191
2026-01-29,WL-PROD-150,30day,398
2026-01-29,WL-PROD-151,30day,398
2026-01-29,WL-PROD-152,30day,124
2026-01-29,WL-PROD-153,30day,124
2026-01-29,WL-PROD-154,30day,124
2026-01-29,WL-PROD-155,30day,274
2026-01-29,WL-PROD-156,30day,274
2026-01-29,WL-PROD-160,30day,381
2026-01-29,WL-PROD-161,30day,381
2026-01-29,WL-PROD-162,30day,201
2026-01-29,WL-PROD-163,30day,201
2026-01-29,WL-PROD-164,30day,201
2026-01-29,WL-PROD-165,30day,180
2026-01-29,WL-PROD-166,30day,180
2026-01-29,WL-PROD-170,30day,313
2026-01-29,WL-PROD-171,30day,313
2026-01-29,WL-PROD-172,30day,137
2026-01-29,WL-PROD-173,30day,137
2026-01-29,WL-PROD-174,30day,137
2026-01-29,WL-PROD-175,30day,176
2026-01-29,WL-PROD-176,30day,176
2026-01-29,WL-PROD-180,30day,414
2026-01-29,WL-PROD-181,30day,414
2026-01-29,WL-PROD-182,30day,193
2026-01-29,WL-PROD-183,30day,193
2026-01-29,WL-PROD-184,30day,221
2026-01-29,WL-PROD-185,30day,221
2026-01-29,WL-PROD-190,30day,390
2026-01-29,WL-PROD-191,30day,390
2026-01-29,WL-PROD-192,30day,198
2026-01-29,WL-PROD-193,30day,198
2026-01-29,WL-PROD-194,30day,192
2026-01-29,WL-PROD-195,30day,192
2026-01-29,WL-PROD-200,30day,404
2026-01-29,WL-PROD-201,30day,404
2026-01-29,WL-PROD-202,30day,234
2026-01-29,WL-PROD-203,30day,234
2026-01-29,WL-PROD-204,30day,170
2026-01-29,WL-PROD-205,30day,170
2026-01-29,WL-PROD-210,30day,384
2026-01-29,WL-PROD-211,30day,384
2026-01-29,WL-PROD-212,30day,186
2026-01-29,WL-PROD-213,30day,186
2026-01-29,WL-PROD-214,30day,198
2026-01-29,WL-PROD-215,30day,198
2026-01-29,WL-PROD-220,30day,461
2026-01-29,WL-PROD-221,30day,461
2026-01-29,WL-PROD-222,30day,217
2026-01-29,WL-PROD-223,30day,217
2026-01-29,WL-PROD-224,30day,244
2026-01-29,WL-PROD-225,30day,244
2026-01-29,WL-PROD-230,30day,395
2026-01-29,WL-PROD-231,30day,395
2026-01-29,WL-PROD-232,30day,176
2026-01-29,WL-PROD-233,30day,176
2026-01-29,WL-PROD-234,30day,219
2026-01-29,WL-PROD-235,30day,219
2026-01-29,WL-PROD-240,30day,396
2026-01-29,WL-PROD-241,30day,396
2026-01-29,WL-PROD-242,30day,230
2026-01-29,WL-PROD-243,30day,230
2026-01-29,WL-PROD-244,30day,166
2026-01-29,WL-PROD-245,30day,166
2026-01-29,WL-PROD-250,30day,404
2026-01-29,WL-PROD-251,30day,404
2026-01-29,WL-PROD-252,30day,227
2026-01-29,WL-PROD-253,30day,227
2026-01-29,WL-PROD-254,30day,177
2026-01-29,WL-PROD-255,30day,177
2026-01-29,WL-PROD-260,30day,435
2026-01-29,WL-PROD-261,30day,435
2026-01-29,WL-PROD-262,30day,166
2026-01-29,WL-PROD-263,30day,166
2026-01-29,WL-PROD-264,30day,269
2026-01-29,WL-PROD-265,30day,269
2026-01-29,WL-PROD-270,30day,535
2026-01-29,WL-PROD-271,30day,535
2026-01-29,WL-PROD-272,30day,280
2026-01-29,WL-PROD-273,30day,280
2026-01-29,WL-PROD-274,30day,255
2026-01-29,WL-PROD-275,30day,255
2026-01-29,WL-PROD-280,30day,363
2026-01-29,WL-PROD-281,30day,363
2026-01-29,WL-PROD-282,30day,196
2026-01-29,WL-PROD-283,30day,196
2026-01-29,WL-PROD-284,30day,167
2026-01-29,WL-PROD-285,30day,167
2026-01-29,WL-PROD-290,30day,439
2026-01-29,WL-PROD-291,30day,439
2026-01-29,WL-PROD-292,30day,237
2026-01-29,WL-PROD-293,30day,237
2026-01-29,WL-PROD-294,30day,202
2026-01-29,WL-PROD-295,30day,202
2025-12-31,WL-PROD-101,7day,334
2025-12-31,WL-PROD-102,7day,334
2025-12-31,WL-PROD-103,7day,155
2025-12-31,WL-PROD-104,7day,155
2025-12-31,WL-PROD-105,7day,155
2025-12-31,WL-PROD-106,7day,179
2025-12-31,WL-PROD-107,7day,179
2025-12-31,WL-PROD-108,7day,179
2025-12-31,WL-PROD-109,7day,179
2025-12-31,WL-PROD-110,7day,428
2025-12-31,WL-PROD-111,7day,428
2025-12-31,WL-PROD-112,7day,243
2025-12-31,WL-PROD-113,7day,243
2025-12-31,WL-PROD-114,7day,185
2025-12-31,WL-PROD-115,7day,185
2025-12-31,WL-PROD-116,7day,185
2025-12-31,WL-PROD-120,7day,253
2025-12-31,WL-PROD-121,7day,253
2025-12-31,WL-PROD-122,7day,253
2025-12-31,WL-PROD-123,7day,116
2025-12-31,WL-PROD-124,7day,116
2025-12-31,WL-PROD-125,7day,116
2025-12-31,WL-PROD-126,7day,137
2025-12-31,WL-PROD-127,7day,137
2025-12-31,WL-PROD-130,7day,363
2025-12-31,WL-PROD-131,7day,363
2025-12-31,WL-PROD-132,7day,159
2025-12-31,WL-PROD-133,7day,159
2025-12-31,WL-PROD-134,7day,204
2025-12-31,WL-PROD-135,7day,204
2025-12-31,WL-PROD-136,7day,204
2025-12-31,WL-PROD-140,7day,419
2025-12-31,WL-PROD-141,7day,419
2025-12-31,WL-PROD-142,7day,230
2025-12-31,WL-PROD-143,7day,230
2025-12-31,WL-PROD-144,7day,189
2025-12-31,WL-PROD-145,7day,189
2025-12-31,WL-PROD-146,7day,189
2025-12-31,WL-PROD-150,7day,396
2025-12-31,WL-PROD-151,7day,396
2025-12-31,WL-PROD-152,7day,123
2025-12-31,WL-PROD-153,7day,123
2025-12-31,WL-PROD-154,7day,123
2025-12-31,WL-PROD-155,7day,273
2025-12-31,WL-PROD-156,7day,273
2025-12-31,WL-PROD-160,7day,377
2025-12-31,WL-PROD-161,7day,377
2025-12-31,WL-PROD-162,7day,200
2025-12-31,WL-PROD-163,7day,200
2025-12-31,WL-PROD-164,7day,200
2025-12-31,WL-PROD-165,7day,177
2025-12-31,WL-PROD-166,7day,177
2025-12-31,WL-PROD-170,7day,311
2025-12-31,WL-PROD-171,7day,311
2025-12-31,WL-PROD-172,7day,137
2025-12-31,WL-PROD-173,7day,137
2025-12-31,WL-PROD-174,7day,137
2025-12-31,WL-PROD-175,7day,174
2025-12-31,WL-PROD-176,7day,174
